Index          TIME                 V(4)              {V(1)+1.5}              V(6)
1851    3.00408214391e-03    1.46544752853e+01    8.55282165175e+00    1.50000000000e+01    
1852    3.00486258494e-03    1.46547151698e+01    8.59073025140e+00    1.50000000000e+01    
1853    3.00564302596e-03    1.46549534030e+01    8.62845761618e+00    1.50000000000e+01    
1854    3.00720390800e-03    1.46554250592e+01    8.70337253951e+00    1.50000000000e+01    
1855    3.00876479004e-03    1.46558904112e+01    8.77757285862e+00    1.50000000000e+01    
1856    3.01032567209e-03    1.46563496491e+01    8.85106538020e+00    1.50000000000e+01    
1857    3.01344743617e-03    1.46572504874e+01    8.99595719224e+00    1.50000000000e+01    
1858    3.01656920026e-03    1.46581287605e+01    9.13809766034e+00    1.50000000000e+01    
1859    3.02281272843e-03    1.46598226340e+01    9.41435675268e+00    1.50000000000e+01    
1860    3.02905625661e-03    1.46614389692e+01    9.68022068407e+00    1.50000000000e+01    
1861    3.03529978478e-03    1.46629848707e+01    9.93607884561e+00    1.50000000000e+01    
1862    3.04154331295e-03    1.46644665592e+01    1.01823054387e+01    1.50000000000e+01    
1863    3.04778684112e-03    1.46658893928e+01    1.04192579836e+01    1.50000000000e+01    
1864    3.05403036930e-03    1.46672581347e+01    1.06472507814e+01    1.50000000000e+01    
1865    3.05586369254e-03    1.46676481764e+01    1.07121497275e+01    1.50000000000e+01    
1866    3.05670342022e-03    1.46678259472e+01    1.07417147820e+01    1.50000000000e+01    
1867    3.05754314789e-03    1.46680032833e+01    1.07711980187e+01    1.50000000000e+01    
1868    3.05922260325e-03    1.46683554151e+01    1.08296708754e+01    1.50000000000e+01    
1869    3.06062191014e-03    1.46686461994e+01    1.08778829610e+01    1.50000000000e+01    
1870    3.06187351152e-03    1.46689043488e+01    1.09206159918e+01    1.50000000000e+01    
1871    3.06312511290e-03    1.46691606669e+01    1.09629878597e+01    1.50000000000e+01    
1872    3.06437671427e-03    1.46694152066e+01    1.10050089870e+01    1.50000000000e+01    
1873    3.06562831565e-03    1.46696679741e+01    1.10466912704e+01    1.50000000000e+01    
1874    3.06625411634e-03    1.46697935009e+01    1.10673806983e+01    1.50000000000e+01    
1875    3.06650676349e-03    1.46698441152e+01    1.10757282276e+01    1.50000000000e+01    
1876    3.06675941064e-03    1.46698947001e+01    1.10840749959e+01    1.50000000000e+01    
1877    3.06726470494e-03    1.46699956474e+01    1.11007527209e+01    1.50000000000e+01    
1878    3.06776999924e-03    1.46700962846e+01    1.11173877917e+01    1.50000000000e+01    
1879    3.06878058783e-03    1.46702967520e+01    1.11504954037e+01    1.50000000000e+01    
1880    3.06964677899e-03    1.46704677001e+01    1.11787032415e+01    1.50000000000e+01    
1881    3.07137916130e-03    1.46708072232e+01    1.12346535446e+01    1.50000000000e+01    
1882    3.07484392594e-03    1.46714769957e+01    1.13447312937e+01    1.50000000000e+01    
1883    3.07559884476e-03    1.46716210293e+01    1.13683437436e+01    1.50000000000e+01    
1884    3.07595318789e-03    1.46716885072e+01    1.13794021056e+01    1.50000000000e+01    
1885    3.07630753103e-03    1.46717559206e+01    1.13904475563e+01    1.50000000000e+01    
1886    3.07701621731e-03    1.46718903852e+01    1.14124586730e+01    1.50000000000e+01    
1887    3.07760246606e-03    1.46720012358e+01    1.14305788497e+01    1.50000000000e+01    
1888    3.07809713035e-03    1.46720945056e+01    1.14457974252e+01    1.50000000000e+01    
1889    3.07854232820e-03    1.46721782443e+01    1.14594346927e+01    1.50000000000e+01    
1890    3.07898752606e-03    1.46722617892e+01    1.14730128599e+01    1.50000000000e+01    
1891    3.07943272392e-03    1.46723451451e+01    1.14865305086e+01    1.50000000000e+01    
1892    3.07983340200e-03    1.46724200032e+01    1.14986442416e+01    1.50000000000e+01    
1893    3.08023408007e-03    1.46724947108e+01    1.15107088903e+01    1.50000000000e+01    
1894    3.08063475814e-03    1.46725692693e+01    1.15227261419e+01    1.50000000000e+01    
1895    3.08103543622e-03    1.46726436812e+01    1.15346989850e+01    1.50000000000e+01    
1896    3.08143611429e-03    1.46727183616e+01    1.15466342613e+01    1.50000000000e+01    
1897    3.08148619905e-03    1.46727302585e+01    1.15481252848e+01    1.50000000000e+01    
1898    3.08149837593e-03    1.46727337809e+01    1.15484878898e+01    1.50000000000e+01    
1899    3.08151055282e-03    1.46727377664e+01    1.15488504780e+01    1.50000000000e+01    
1900    3.08153490658e-03    1.46727486057e+01    1.15495771820e+01    1.50000000000e+01    
1901    3.08155578676e-03    1.46727614244e+01    1.15502024836e+01    1.50000000000e+01    
1902    3.08157456220e-03    1.46727752054e+01    1.15507667164e+01    1.50000000000e+01    
1903    3.08159333763e-03    1.46727874224e+01    1.15513321417e+01    1.50000000000e+01    
1904    3.08159803149e-03    1.46727717247e+01    1.15514734144e+01    1.50000000000e+01    
1905    3.08160272535e-03    1.46726636232e+01    1.15516137297e+01    1.50000000000e+01    
1906    3.08160741921e-03    1.46724743768e+01    1.15517524923e+01    1.50000000000e+01    
1907    3.08161211307e-03    1.46746317774e+01    1.15518927253e+01    1.50000000000e+01    
1908    3.08161237374e-03    1.46753770269e+01    1.15519009615e+01    1.50000000000e+01    
1909    3.08161289508e-03    1.46781756003e+01    1.15519186278e+01    1.50000000000e+01    
1910    3.08161341642e-03    1.46837549215e+01    1.15519394213e+01    1.50000000000e+01    
1911    3.08161393776e-03    1.46915114942e+01    1.15519638101e+01    1.50000000000e+01    
1912    3.08161445909e-03    1.47004380513e+01    1.15519908450e+01    1.50000000000e+01    
1913    3.08161498043e-03    1.47100715863e+01    1.15520194070e+01    1.50000000000e+01    
1914    3.08161602311e-03    1.47308130128e+01    1.15520789807e+01    1.50000000000e+01    
1915    3.08161706579e-03    1.47526659137e+01    1.15521406139e+01    1.50000000000e+01    
1916    3.08161810846e-03    1.47741537823e+01    1.15522027861e+01    1.50000000000e+01    
1917    3.08161915114e-03    1.47949841323e+01    1.15522648291e+01    1.50000000000e+01    
1918    3.08162019382e-03    1.48113995960e+01    1.15523275936e+01    1.50000000000e+01    
1919    3.08162033222e-03    1.48125939418e+01    1.15523361077e+01    1.50000000000e+01    
1920    3.08162060904e-03    1.48134593920e+01    1.15523534151e+01    1.50000000000e+01    
1921    3.08162116266e-03    1.47996117113e+01    1.15523911436e+01    1.50000000000e+01    
1922    3.08162163597e-03    1.47626341311e+01    1.15524282079e+01    1.50000000000e+01    
1923    3.08162204104e-03    1.47061846470e+01    1.15524641493e+01    1.50000000000e+01    
1924    3.08162240559e-03    1.46336924946e+01    1.15524995549e+01    1.50000000000e+01    
1925    3.08162277015e-03    1.45402148198e+01    1.15525371106e+01    1.50000000000e+01    
1926    3.08162313471e-03    1.44260466966e+01    1.15525750752e+01    1.50000000000e+01    
1927    3.08162349927e-03    1.42919679866e+01    1.15526062778e+01    1.50000000000e+01    
1928    3.08162386383e-03    1.41388915103e+01    1.15525965707e+01    1.50000000000e+01    
1929    3.08162422838e-03    1.39673406042e+01    1.15524368550e+01    1.50000000000e+01    
1930    3.08162459294e-03    1.37770617456e+01    1.15519430862e+01    1.50000000000e+01    
1931    3.08162495750e-03    1.35671780277e+01    1.15509320387e+01    1.50000000000e+01    
1932    3.08162532206e-03    1.33357714562e+01    1.15492684559e+01    1.50000000000e+01    
1933    3.08162568662e-03    1.30780785165e+01    1.15468582404e+01    1.50000000000e+01    
1934    3.08162601472e-03    1.28160411549e+01    1.15439970309e+01    1.50000000000e+01    
1935    3.08162631001e-03    1.25477813507e+01    1.15408338987e+01    1.50000000000e+01    
1936    3.08162657578e-03    1.22748275588e+01    1.15374997816e+01    1.50000000000e+01    
1937    3.08162681496e-03    1.20016348540e+01    1.15341021544e+01    1.50000000000e+01    
1938    3.08162705415e-03    1.17023556222e+01    1.15303310482e+01    1.50000000000e+01    
1939    3.08162729334e-03    1.13785275734e+01    1.15261924031e+01    1.50000000000e+01    
1940    3.08162753252e-03    1.10332259368e+01    1.15216949154e+01    1.50000000000e+01    
1941    3.08162777171e-03    1.06706090517e+01    1.15168495196e+01    1.50000000000e+01    
1942    3.08162801090e-03    1.02949707081e+01    1.15116689272e+01    1.50000000000e+01    
1943    3.08162825008e-03    9.91011639260e+00    1.15061672118e+01    1.50000000000e+01    
1944    3.08162848927e-03    9.51921467666e+00    1.15003594201e+01    1.50000000000e+01    
1945    3.08162896764e-03    8.72978833012e+00    1.14878966013e+01    1.50000000000e+01    
1946    3.08162944602e-03    7.94134242658e+00    1.14744000065e+01    1.50000000000e+01    
1947    3.08162992439e-03    7.16502382877e+00    1.14599956893e+01    1.50000000000e+01    
1948    3.08163040276e-03    6.40875398521e+00    1.14448042622e+01    1.50000000000e+01    
1949    3.08163083330e-03    5.75014170097e+00    1.14305510141e+01    1.50000000000e+01    
1950    3.08163126383e-03    5.11603474705e+00    1.14158283624e+01    1.50000000000e+01    
1951    3.08163169437e-03    4.50945730939e+00    1.14007074107e+01    1.50000000000e+01    
1952    3.08163208185e-03    3.98947946460e+00    1.13868122249e+01    1.50000000000e+01    
1953    3.08163243059e-03    3.54446533673e+00    1.13741144918e+01    1.50000000000e+01    
1954    3.08163277932e-03    3.12323208048e+00    1.13612695237e+01    1.50000000000e+01    
1955    3.08163312806e-03    2.72829213265e+00    1.13483104981e+01    1.50000000000e+01    
1956    3.08163344192e-03    2.39833748269e+00    1.13365783536e+01    1.50000000000e+01    
1957    3.08163372439e-03    2.12608848124e+00    1.13259884959e+01    1.50000000000e+01    
1958    3.08163397862e-03    1.90537613565e+00    1.13164551008e+01    1.50000000000e+01    
1959    3.08163420742e-03    1.72457659950e+00    1.13078926451e+01    1.50000000000e+01    
1960    3.08163443623e-03    1.55730879129e+00    1.12993642139e+01    1.50000000000e+01    
1961    3.08163466503e-03    1.40406722788e+00    1.12908837639e+01    1.50000000000e+01    
1962    3.08163489384e-03    1.27090433574e+00    1.12824652166e+01    1.50000000000e+01    
1963    3.08163509976e-03    1.16931155921e+00    1.12749551385e+01    1.50000000000e+01    
1964    3.08163530568e-03    1.08172758232e+00    1.12675214851e+01    1.50000000000e+01    
1965    3.08163551161e-03    1.00837731418e+00    1.12601731262e+01    1.50000000000e+01    
1966    3.08163571753e-03    9.48813271970e-01    1.12529138380e+01    1.50000000000e+01    
1967    3.08163592346e-03    9.01600075373e-01    1.12457427452e+01    1.50000000000e+01    
1968    3.08163612938e-03    8.63810996834e-01    1.12386554178e+01    1.50000000000e+01    
1969    3.08163633530e-03    8.32513455040e-01    1.12316452502e+01    1.50000000000e+01    
1970    3.08163674715e-03    7.79867522197e-01    1.12178232808e+01    1.50000000000e+01    
1971    3.08163715900e-03    7.33344241177e-01    1.12042254214e+01    1.50000000000e+01    
1972    3.08163757085e-03    6.88826660368e-01    1.11908065930e+01    1.50000000000e+01    
1973    3.08163798270e-03    6.45942066109e-01    1.11775329900e+01    1.50000000000e+01    
1974    3.08163880639e-03    5.66224232921e-01    1.11513149979e+01    1.50000000000e+01    
1975    3.08163963009e-03    4.93769415315e-01    1.11254261160e+01    1.50000000000e+01    
1976    3.08164045379e-03    4.26631093639e-01    1.10997481957e+01    1.50000000000e+01    
1977    3.08164127748e-03    3.63748981039e-01    1.10741934381e+01    1.50000000000e+01    
1978    3.08164210118e-03    3.04407524975e-01    1.10486974547e+01    1.50000000000e+01    
1979    3.08164292487e-03    2.48547222483e-01    1.10232131933e+01    1.50000000000e+01    
1980    3.08164374857e-03    1.98684435195e-01    1.09977027098e+01    1.50000000000e+01    
1981    3.08164457227e-03    1.62194718535e-01    1.09721205551e+01    1.50000000000e+01    
1982    3.08164539596e-03    1.39689740659e-01    1.09464000304e+01    1.50000000000e+01    
1983    3.08164621966e-03    1.24971447851e-01    1.09204671015e+01    1.50000000000e+01    
1984    3.08164704335e-03    1.14228333270e-01    1.08942690229e+01    1.50000000000e+01    
1985    3.08164786705e-03    1.05800309760e-01    1.08677845692e+01    1.50000000000e+01    
1986    3.08164951444e-03    9.28725906227e-02    1.08139959403e+01    1.50000000000e+01    
1987    3.08165116184e-03    8.29359648183e-02    1.07592499966e+01    1.50000000000e+01    
1988    3.08165280923e-03    7.47653689773e-02    1.07037631810e+01    1.50000000000e+01    
1989    3.08165445662e-03    6.77883723663e-02    1.06477464769e+01    1.50000000000e+01    
1990    3.08165610401e-03    6.16474382631e-02    1.05913737889e+01    1.50000000000e+01    
1991    3.08165775141e-03    5.61693939359e-02    1.05347784973e+01    1.50000000000e+01    
1992    3.08165939880e-03    5.11990891746e-02    1.04780586445e+01    1.50000000000e+01    
1993    3.08166104619e-03    4.66745509497e-02    1.04212843376e+01    1.50000000000e+01    
1994    3.08166269358e-03    4.25114615992e-02    1.03645046809e+01    1.50000000000e+01    
1995    3.08166434097e-03    3.86919372458e-02    1.03077534306e+01    1.50000000000e+01    
1996    3.08166598837e-03    3.51640818600e-02    1.02510533038e+01    1.50000000000e+01    
1997    3.08166763576e-03    3.19311417178e-02    1.01944191375e+01    1.50000000000e+01    
1998    3.08167093054e-03    2.62477112040e-02    1.00813823950e+01    1.50000000000e+01    
1999    3.08167422533e-03    2.16158878798e-02    9.96867141145e+00    1.50000000000e+01    
2000    3.08167752011e-03    1.79819179049e-02    9.85628452147e+00    1.50000000000e+01    
2001    3.08168081490e-03    1.53061261820e-02    9.74419842045e+00    1.50000000000e+01    
2002    3.08168410968e-03    1.34443413285e-02    9.63237761499e+00    1.50000000000e+01    
2003    3.08169069925e-03    1.14927393887e-02    9.40934625824e+00    1.50000000000e+01    
2004    3.08169728882e-03    1.08007591736e-02    9.18688978802e+00    1.50000000000e+01    
2005    3.08170387839e-03    1.06137963994e-02    8.96472261924e+00    1.50000000000e+01    
2006    3.08171046796e-03    1.06201685491e-02    8.74260069039e+00    1.50000000000e+01    
2007    3.08171705753e-03    1.06833215946e-02    8.52033794933e+00    1.50000000000e+01    
2008    3.08172364710e-03    1.07210875507e-02    8.29787951875e+00    1.50000000000e+01    
2009    3.08173023667e-03    1.07375602703e-02    8.07533039541e+00    1.50000000000e+01    
2010    3.08173682624e-03    1.07362933664e-02    7.85286325556e+00    1.50000000000e+01    
2011    3.08174341581e-03    1.07391064805e-02    7.63061071748e+00    1.50000000000e+01    
2012    3.08175000538e-03    1.07344662510e-02    7.40863951797e+00    1.50000000000e+01    
2013    3.08175659495e-03    1.07374332361e-02    7.18697623565e+00    1.50000000000e+01    
2014    3.08176318452e-03    1.07326086000e-02    6.96563111518e+00    1.50000000000e+01    
2015    3.08176977409e-03    1.07359095872e-02    6.74460913345e+00    1.50000000000e+01    
2016    3.08177636366e-03    1.07308862910e-02    6.52391377284e+00    1.50000000000e+01    
2017    3.08178295322e-03    1.07343690099e-02    6.30354822339e+00    1.50000000000e+01    
