Index        TIME          {V(2)+1.0}    {I(VPULSE) + 3.0E-3}
2115    1.33170750e-08   1.00000000e+00   3.42591928e-03   
2116    1.33173121e-08   1.00000000e+00   3.42662891e-03   
2117    1.33175493e-08   1.00000000e+00   3.42694813e-03   
2118    1.33177864e-08   1.00000000e+00   3.42701795e-03   
2119    1.33182607e-08   1.00000000e+00   3.42678943e-03   
2120    1.33187349e-08   1.00000000e+00   3.42620820e-03   
2121    1.33192092e-08   1.00000000e+00   3.42551929e-03   
2122    1.33201577e-08   1.00000000e+00   3.42414223e-03   
2123    1.33211063e-08   1.00000000e+00   3.42269797e-03   
2124    1.33230033e-08   1.00000000e+00   3.42003621e-03   
2125    1.33249004e-08   1.00000000e+00   3.41727863e-03   
2126    1.33286945e-08   1.00000000e+00   3.41226028e-03   
2127    1.33321092e-08   1.00000000e+00   3.40753464e-03   
2128    1.33355239e-08   1.00000000e+00   3.40300685e-03   
2129    1.33389386e-08   1.00000000e+00   3.39862236e-03   
2130    1.33457680e-08   1.00000000e+00   3.38973089e-03   
2131    1.33507216e-08   1.00000000e+00   3.38457487e-03   
2132    1.33551799e-08   1.00000000e+00   3.37950629e-03   
2133    1.33596382e-08   1.00000000e+00   3.37462897e-03   
2134    1.33640964e-08   1.00000000e+00   3.36990270e-03   
2135    1.33730129e-08   1.00000000e+00   3.36047581e-03   
2136    1.33769620e-08   1.00000000e+00   3.35694472e-03   
2137    1.33809111e-08   1.00000000e+00   3.35317982e-03   
2138    1.33842998e-08   1.00000000e+00   3.34998168e-03   
2139    1.33876886e-08   1.00000000e+00   3.34691164e-03   
2140    1.33910773e-08   1.00000000e+00   3.34401356e-03   
2141    1.33978547e-08   1.00000000e+00   3.33851726e-03   
2142    1.34008998e-08   1.00000000e+00   3.33633850e-03   
2143    1.34039450e-08   1.00000000e+00   3.33399484e-03   
2144    1.34066856e-08   1.00000000e+00   3.33191796e-03   
2145    1.34094262e-08   1.00000000e+00   3.32987850e-03   
2146    1.34121668e-08   1.00000000e+00   3.32785454e-03   
2147    1.34176481e-08   1.00000000e+00   3.32384488e-03   
2148    1.34201872e-08   1.00000000e+00   3.32207866e-03   
2149    1.34227263e-08   1.00000000e+00   3.32021629e-03   
2150    1.34250115e-08   1.00000000e+00   3.31856586e-03   
2151    1.34272967e-08   1.00000000e+00   3.31694111e-03   
2152    1.34295819e-08   1.00000000e+00   3.31532546e-03   
2153    1.34341523e-08   1.00000000e+00   3.31212318e-03   
2154    1.34364323e-08   1.00000000e+00   3.31058008e-03   
2155    1.34387123e-08   1.00000000e+00   3.30896530e-03   
2156    1.34407644e-08   1.00000000e+00   3.30753256e-03   
2157    1.34428164e-08   1.00000000e+00   3.30611882e-03   
2158    1.34448684e-08   1.00000000e+00   3.30471111e-03   
2159    1.34489725e-08   1.00000000e+00   3.30192116e-03   
2160    1.34510779e-08   1.00000000e+00   3.30052582e-03   
2161    1.34531833e-08   1.00000000e+00   3.29907252e-03   
2162    1.34550782e-08   1.00000000e+00   3.29778232e-03   
2163    1.34569731e-08   1.00000000e+00   3.29650728e-03   
2164    1.34588680e-08   1.00000000e+00   3.29523659e-03   
2165    1.34626578e-08   1.00000000e+00   3.29271819e-03   
2166    1.34646277e-08   1.00000000e+00   3.29143478e-03   
2167    1.34665976e-08   1.00000000e+00   3.29010259e-03   
2168    1.34683705e-08   1.00000000e+00   3.28891901e-03   
2169    1.34701434e-08   1.00000000e+00   3.28774809e-03   
2170    1.34719162e-08   1.00000000e+00   3.28658055e-03   
2171    1.34754620e-08   1.00000000e+00   3.28426626e-03   
2172    1.34773174e-08   1.00000000e+00   3.28307530e-03   
2173    1.34791727e-08   1.00000000e+00   3.28184172e-03   
2174    1.34808425e-08   1.00000000e+00   3.28074494e-03   
2175    1.34825123e-08   1.00000000e+00   3.27965904e-03   
2176    1.34841821e-08   1.00000000e+00   3.27857595e-03   
2177    1.34875216e-08   1.00000000e+00   3.27642844e-03   
2178    1.34892741e-08   1.00000000e+00   3.27531826e-03   
2179    1.34910265e-08   1.00000000e+00   3.27417009e-03   
2180    1.34926037e-08   1.00000000e+00   3.27314862e-03   
2181    1.34941808e-08   1.00000000e+00   3.27213671e-03   
2182    1.34957580e-08   1.00000000e+00   3.27112718e-03   
2183    1.34989124e-08   1.00000000e+00   3.26912463e-03   
2184    1.35005684e-08   1.00000000e+00   3.26808826e-03   
2185    1.35022244e-08   1.00000000e+00   3.26701745e-03   
2186    1.35037149e-08   1.00000000e+00   3.26606422e-03   
2187    1.35052053e-08   1.00000000e+00   3.26511949e-03   
2188    1.35066957e-08   1.00000000e+00   3.26417685e-03   
2189    1.35096766e-08   1.00000000e+00   3.26230593e-03   
2190    1.35112397e-08   1.00000000e+00   3.26133907e-03   
2191    1.35128027e-08   1.00000000e+00   3.26034061e-03   
2192    1.35142095e-08   1.00000000e+00   3.25945121e-03   
2193    1.35156162e-08   1.00000000e+00   3.25856945e-03   
2194    1.35170230e-08   1.00000000e+00   3.25768955e-03   
2195    1.35198364e-08   1.00000000e+00   3.25594203e-03   
2196    1.35213079e-08   1.00000000e+00   3.25504204e-03   
2197    1.35227793e-08   1.00000000e+00   3.25411281e-03   
2198    1.35241036e-08   1.00000000e+00   3.25328452e-03   
2199    1.35254278e-08   1.00000000e+00   3.25246312e-03   
2200    1.35267521e-08   1.00000000e+00   3.25164341e-03   
2201    1.35294006e-08   1.00000000e+00   3.25001423e-03   
2202    1.35307804e-08   1.00000000e+00   3.24917954e-03   
2203    1.35321601e-08   1.00000000e+00   3.24831765e-03   
2204    1.35334019e-08   1.00000000e+00   3.24754883e-03   
2205    1.35346437e-08   1.00000000e+00   3.24678624e-03   
2206    1.35358855e-08   1.00000000e+00   3.24602518e-03   
2207    1.35383690e-08   1.00000000e+00   3.24451136e-03   
2208    1.35396561e-08   1.00000000e+00   3.24374110e-03   
2209    1.35409431e-08   1.00000000e+00   3.24294547e-03   
2210    1.35421015e-08   1.00000000e+00   3.24223521e-03   
2211    1.35432598e-08   1.00000000e+00   3.24153056e-03   
2212    1.35444182e-08   1.00000000e+00   3.24082730e-03   
2213    1.35467349e-08   1.00000000e+00   3.23942725e-03   
2214    1.35479275e-08   1.00000000e+00   3.23872104e-03   
2215    1.35491201e-08   1.00000000e+00   3.23799116e-03   
2216    1.35501935e-08   1.00000000e+00   3.23733907e-03   
2217    1.35512668e-08   1.00000000e+00   3.23669201e-03   
2218    1.35523402e-08   1.00000000e+00   3.23604620e-03   
2219    1.35544869e-08   1.00000000e+00   3.23475931e-03   
2220    1.35555826e-08   1.00000000e+00   3.23411718e-03   
2221    1.35566783e-08   1.00000000e+00   3.23345303e-03   
2222    1.35576644e-08   1.00000000e+00   3.23285914e-03   
2223    1.35586505e-08   1.00000000e+00   3.23226971e-03   
2224    1.35596367e-08   1.00000000e+00   3.23168141e-03   
2225    1.35616089e-08   1.00000000e+00   3.23050789e-03   
2226    1.35626046e-08   1.00000000e+00   3.22993029e-03   
2227    1.35636002e-08   1.00000000e+00   3.22933234e-03   
2228    1.35644962e-08   1.00000000e+00   3.22879712e-03   
2229    1.35653923e-08   1.00000000e+00   3.22826582e-03   
2230    1.35662883e-08   1.00000000e+00   3.22773550e-03   
2231    1.35680804e-08   1.00000000e+00   3.22667645e-03   
2232    1.35689716e-08   1.00000000e+00   3.22616442e-03   
2233    1.35698628e-08   1.00000000e+00   3.22563385e-03   
2234    1.35706648e-08   1.00000000e+00   3.22515846e-03   
2235    1.35714669e-08   1.00000000e+00   3.22468641e-03   
2236    1.35722690e-08   1.00000000e+00   3.22421520e-03   
2237    1.35738731e-08   1.00000000e+00   3.22327297e-03   
2238    1.35747152e-08   1.00000000e+00   3.22279269e-03   
2239    1.35755574e-08   1.00000000e+00   3.22229510e-03   
2240    1.35763153e-08   1.00000000e+00   3.22184905e-03   
2241    1.35770732e-08   1.00000000e+00   3.22140610e-03   
2242    1.35778311e-08   1.00000000e+00   3.22096393e-03   
2243    1.35793469e-08   1.00000000e+00   3.22007929e-03   
2244    1.35801270e-08   1.00000000e+00   3.21963804e-03   
2245    1.35809071e-08   1.00000000e+00   3.21918063e-03   
2246    1.35816872e-08   1.00000000e+00   3.21872548e-03   
2247    1.35832474e-08   1.00000000e+00   3.21781718e-03   
2248    1.35840617e-08   1.00000000e+00   3.21735817e-03   
2249    1.35848761e-08   1.00000000e+00   3.21688298e-03   
2250    1.35856904e-08   1.00000000e+00   3.21641035e-03   
2251    1.35873191e-08   1.00000000e+00   3.21546772e-03   
2252    1.35881950e-08   1.00000000e+00   3.21497587e-03   
2253    1.35890710e-08   1.00000000e+00   3.21446738e-03   
2254    1.35899470e-08   1.00000000e+00   3.21396193e-03   
2255    1.35916990e-08   1.00000000e+00   3.21295477e-03   
2256    1.35926366e-08   1.00000000e+00   3.21243083e-03   
2257    1.35935742e-08   1.00000000e+00   3.21188989e-03   
2258    1.35945118e-08   1.00000000e+00   3.21135243e-03   
2259    1.35963870e-08   1.00000000e+00   3.21028229e-03   
2260    1.35973871e-08   1.00000000e+00   3.20972641e-03   
2261    1.35983872e-08   1.00000000e+00   3.20915328e-03   
2262    1.35993873e-08   1.00000000e+00   3.20858407e-03   
2263    1.36013875e-08   1.00000000e+00   3.20745149e-03   
2264    1.36024510e-08   1.00000000e+00   3.20686390e-03   
2265    1.36035146e-08   1.00000000e+00   3.20625891e-03   
2266    1.36045781e-08   1.00000000e+00   3.20565830e-03   
2267    1.36067052e-08   1.00000000e+00   3.20446395e-03   
2268    1.36078331e-08   1.00000000e+00   3.20384495e-03   
2269    1.36089610e-08   1.00000000e+00   3.20320853e-03   
2270    1.36100889e-08   1.00000000e+00   3.20257694e-03   
2271    1.36123447e-08   1.00000000e+00   3.20132164e-03   
2272    1.36135379e-08   1.00000000e+00   3.20067165e-03   
2273    1.36147311e-08   1.00000000e+00   3.20000431e-03   
2274    1.36159243e-08   1.00000000e+00   3.19934225e-03   
2275    1.36183107e-08   1.00000000e+00   3.19802699e-03   
2276    1.36195702e-08   1.00000000e+00   3.19734651e-03   
2277    1.36208296e-08   1.00000000e+00   3.19664888e-03   
2278    1.36220890e-08   1.00000000e+00   3.19595698e-03   
2279    1.36246079e-08   1.00000000e+00   3.19458295e-03   
2280    1.36259344e-08   1.00000000e+00   3.19387267e-03   
2281    1.36272609e-08   1.00000000e+00   3.19314551e-03   
2282    1.36285874e-08   1.00000000e+00   3.19242451e-03   
2283    1.36312404e-08   1.00000000e+00   3.19099315e-03   
2284    1.36326348e-08   1.00000000e+00   3.19025389e-03   
2285    1.36340291e-08   1.00000000e+00   3.18949810e-03   
2286    1.36354235e-08   1.00000000e+00   3.18874890e-03   
2287    1.36382122e-08   1.00000000e+00   3.18726191e-03   
2288    1.36396750e-08   1.00000000e+00   3.18649466e-03   
2289    1.36411379e-08   1.00000000e+00   3.18571132e-03   
2290    1.36426007e-08   1.00000000e+00   3.18493495e-03   
2291    1.36455264e-08   1.00000000e+00   3.18339434e-03   
2292    1.36470582e-08   1.00000000e+00   3.18260027e-03   
2293    1.36485899e-08   1.00000000e+00   3.18179060e-03   
2294    1.36501217e-08   1.00000000e+00   3.18098827e-03   
2295    1.36531853e-08   1.00000000e+00   3.17939632e-03   
2296    1.36547861e-08   1.00000000e+00   3.17857678e-03   
2297    1.36563870e-08   1.00000000e+00   3.17774216e-03   
2298    1.36579879e-08   1.00000000e+00   3.17691520e-03   
2299    1.36611897e-08   1.00000000e+00   3.17527441e-03   
2300    1.36628595e-08   1.00000000e+00   3.17443085e-03   
2301    1.36645293e-08   1.00000000e+00   3.17357276e-03   
2302    1.36661992e-08   1.00000000e+00   3.17272254e-03   
2303    1.36695388e-08   1.00000000e+00   3.17103535e-03   
2304    1.36712770e-08   1.00000000e+00   3.17016916e-03   
2305    1.36730151e-08   1.00000000e+00   3.16928885e-03   
2306    1.36747532e-08   1.00000000e+00   3.16841642e-03   
2307    1.36782294e-08   1.00000000e+00   3.16668404e-03   
2308    1.36800342e-08   1.00000000e+00   3.16579561e-03   
2309    1.36818390e-08   1.00000000e+00   3.16489283e-03   
2310    1.36836438e-08   1.00000000e+00   3.16399683e-03   
2311    1.36872534e-08   1.00000000e+00   3.16220980e-03   
2312    1.36891185e-08   1.00000000e+00   3.16128681e-03   
2313    1.36909835e-08   1.00000000e+00   3.16033919e-03   
2314    1.36925527e-08   1.00000000e+00   3.15954046e-03   
2315    1.36941218e-08   1.00000000e+00   3.15874046e-03   
2316    1.36956909e-08   1.00000000e+00   3.15793583e-03   
2317    1.36988291e-08   1.00000000e+00   3.15631625e-03   
2318    1.37006487e-08   1.00000000e+00   3.15537623e-03   
2319    1.37022862e-08   1.00000000e+00   3.15451374e-03   
2320    1.37039238e-08   1.00000000e+00   3.15365396e-03   
2321    1.37055614e-08   1.00000000e+00   3.15279225e-03   
2322    1.37088365e-08   1.00000000e+00   3.15106102e-03   
2323    1.37107498e-08   1.00000000e+00   3.15005127e-03   
2324    1.37126632e-08   1.00000000e+00   3.14902515e-03   
2325    1.37143852e-08   1.00000000e+00   3.14810351e-03   
2326    1.37161072e-08   1.00000000e+00   3.14718216e-03   
2327    1.37178292e-08   1.00000000e+00   3.14625871e-03   
2328    1.37212732e-08   1.00000000e+00   3.14440476e-03   
2329    1.37232920e-08   1.00000000e+00   3.14332234e-03   
2330    1.37253108e-08   1.00000000e+00   3.14222563e-03   
2331    1.37271277e-08   1.00000000e+00   3.14124148e-03   
2332    1.37289445e-08   1.00000000e+00   3.14025872e-03   
2333    1.37307614e-08   1.00000000e+00   3.13927511e-03   
2334    1.37343952e-08   1.00000000e+00   3.13730266e-03   
2335    1.37365087e-08   1.00000000e+00   3.13616345e-03   
2336    1.37386223e-08   1.00000000e+00   3.13501221e-03   
2337    1.37405245e-08   1.00000000e+00   3.13398008e-03   
2338    1.37424266e-08   1.00000000e+00   3.13295065e-03   
2339    1.37443288e-08   1.00000000e+00   3.13192180e-03   
2340    1.37481332e-08   1.00000000e+00   3.12986111e-03   
2341    1.37503246e-08   1.00000000e+00   3.12868638e-03   
2342    1.37525160e-08   1.00000000e+00   3.12750205e-03   
2343    1.37547074e-08   1.00000000e+00   3.12632457e-03   
2344    1.37568988e-08   1.00000000e+00   3.12514225e-03   
2345    1.37590902e-08   1.00000000e+00   3.12398128e-03   
2346    1.37608613e-08   1.00000000e+00   3.12303214e-03   
2347    1.37626323e-08   1.00000000e+00   3.12208967e-03   
2348    1.37644033e-08   1.00000000e+00   3.12114952e-03   
2349    1.37679453e-08   1.00000000e+00   3.11926913e-03   
2350    1.37701723e-08   1.00000000e+00   3.11810492e-03   
2351    1.37723992e-08   1.00000000e+00   3.11693417e-03   
2352    1.37746262e-08   1.00000000e+00   3.11577244e-03   
2353    1.37768532e-08   1.00000000e+00   3.11460655e-03   
2354    1.37790802e-08   1.00000000e+00   3.11346466e-03   
2355    1.37808477e-08   1.00000000e+00   3.11255022e-03   
2356    1.37826153e-08   1.00000000e+00   3.11164344e-03   
2357    1.37843829e-08   1.00000000e+00   3.11074012e-03   
2358    1.37879181e-08   1.00000000e+00   3.10893553e-03   
2359    1.37899914e-08   1.00000000e+00   3.10789705e-03   
2360    1.37920646e-08   1.00000000e+00   3.10685408e-03   
2361    1.37939306e-08   1.00000000e+00   3.10592191e-03   
2362    1.37957965e-08   1.00000000e+00   3.10499574e-03   
2363    1.37976624e-08   1.00000000e+00   3.10407417e-03   
2364    1.38013943e-08   1.00000000e+00   3.10223453e-03   
2365    1.38033505e-08   1.00000000e+00   3.10128963e-03   
2366    1.38053067e-08   1.00000000e+00   3.10034152e-03   
2367    1.38070673e-08   1.00000000e+00   3.09949387e-03   
2368    1.38088279e-08   1.00000000e+00   3.09865179e-03   
2369    1.38105885e-08   1.00000000e+00   3.09781402e-03   
2370    1.38141096e-08   1.00000000e+00   3.09614114e-03   
2371    1.38158136e-08   1.00000000e+00   3.09534801e-03   
2372    1.38175176e-08   1.00000000e+00   3.09455132e-03   
2373    1.38190512e-08   1.00000000e+00   3.09383828e-03   
2374    1.38205848e-08   1.00000000e+00   3.09312935e-03   
2375    1.38221184e-08   1.00000000e+00   3.09242342e-03   
2376    1.38234544e-08   1.00000000e+00   3.09180985e-03   
2377    1.38247904e-08   1.00000000e+00   3.09119917e-03   
2378    1.38261265e-08   1.00000000e+00   3.09059036e-03   
2379    1.38272907e-08   1.00000000e+00   3.09006057e-03   
2380    1.38284550e-08   1.00000000e+00   3.08953284e-03   
2381    1.38296192e-08   1.00000000e+00   3.08900625e-03   
2382    1.38306268e-08   1.00000000e+00   3.08855079e-03   
2383    1.38316343e-08   1.00000000e+00   3.08809675e-03   
2384    1.38336493e-08   1.00000000e+00   3.08719605e-03   
2385    1.38345710e-08   1.00000000e+00   3.08677844e-03   
2386    1.38353950e-08   1.00000000e+00   3.08640943e-03   
2387    1.38362190e-08   1.00000000e+00   3.08604041e-03   
2388    1.38371985e-08   1.00000000e+00   3.08560207e-03   
2389    1.38381780e-08   1.00000000e+00   3.08516296e-03   
2390    1.38391575e-08   1.00000000e+00   3.08472372e-03   
2391    1.38398804e-08   1.00000000e+00   3.08439830e-03   
2392    1.38406033e-08   1.00000000e+00   3.08407363e-03   
2393    1.38413263e-08   1.00000000e+00   3.08374850e-03   
2394    1.38420492e-08   1.00000000e+00   3.08342031e-03   
2395    1.38424654e-08   1.00000000e+00   3.08323516e-03   
2396    1.38428816e-08   1.00000000e+00   3.08304794e-03   
2397    1.38432978e-08   1.00000000e+00   3.08286096e-03   
2398    1.38441303e-08   1.00000000e+00   3.08248984e-03   
2399    1.38449627e-08   1.00000000e+00   3.08211859e-03   
2400    1.38466275e-08   1.00000000e+00   3.08138660e-03   
2401    1.38482923e-08   1.00000000e+00   3.08065902e-03   
2402    1.38499571e-08   1.00000000e+00   3.07993883e-03   
2403    1.38532868e-08   1.00000000e+00   3.07850769e-03   
2404    1.38554337e-08   1.00000000e+00   3.07761515e-03   
2405    1.38573660e-08   1.00000000e+00   3.07681391e-03   
2406    1.38591050e-08   1.00000000e+00   3.07610098e-03   
2407    1.38608440e-08   1.00000000e+00   3.07539628e-03   
2408    1.38625830e-08   1.00000000e+00   3.07469909e-03   
2409    1.38660611e-08   1.00000000e+00   3.07331532e-03   
2410    1.38682038e-08   1.00000000e+00   3.07249253e-03   
2411    1.38701323e-08   1.00000000e+00   3.07175482e-03   
2412    1.38718679e-08   1.00000000e+00   3.07109895e-03   
2413    1.38736035e-08   1.00000000e+00   3.07045121e-03   
2414    1.38753392e-08   1.00000000e+00   3.06981097e-03   
