Index        TIME          {V(4)+1.5}          V(6)             V(7)
4463    2.15010412e-03   3.30911193e+00   8.09401343e-01   9.58827757e-01   
4464    2.15010463e-03   3.30911315e+00   8.09403223e-01   9.53732710e-01   
4465    2.15010507e-03   3.30911398e+00   8.09404843e-01   9.49342617e-01   
4466    2.15010550e-03   3.30911453e+00   8.09406463e-01   9.44952524e-01   
4467    2.15010594e-03   3.30911476e+00   8.09408083e-01   9.40562430e-01   
4468    2.15010638e-03   3.30911460e+00   8.09409703e-01   9.36172337e-01   
4469    2.15010682e-03   3.30911398e+00   8.09411322e-01   9.31782244e-01   
4470    2.15010726e-03   3.30911284e+00   8.09412942e-01   9.27392150e-01   
4471    2.15010770e-03   3.30911110e+00   8.09414562e-01   9.23002057e-01   
4472    2.15010814e-03   3.30910867e+00   8.09416182e-01   9.18611964e-01   
4473    2.15010858e-03   3.30910548e+00   8.09417802e-01   9.14221870e-01   
4474    2.15010902e-03   3.30910143e+00   8.09419422e-01   9.09831777e-01   
4475    2.15010946e-03   3.30909642e+00   8.09421041e-01   9.05441684e-01   
4476    2.15010989e-03   3.30909036e+00   8.09422661e-01   9.01051591e-01   
4477    2.15011077e-03   3.30907321e+00   8.09425901e-01   8.92271404e-01   
4478    2.15011165e-03   3.30905011e+00   8.09429140e-01   8.83491217e-01   
4479    2.15011253e-03   3.30902015e+00   8.09432380e-01   8.74711031e-01   
4480    2.15011341e-03   3.30898234e+00   8.09435619e-01   8.65930844e-01   
4481    2.15011428e-03   3.30893569e+00   8.09438859e-01   8.57150657e-01   
4482    2.15011516e-03   3.30887917e+00   8.09442098e-01   8.48370471e-01   
4483    2.15011604e-03   3.30881173e+00   8.09445338e-01   8.39590284e-01   
4484    2.15011692e-03   3.30873232e+00   8.09448577e-01   8.30810098e-01   
4485    2.15011780e-03   3.30863987e+00   8.09451816e-01   8.22029911e-01   
4486    2.15011955e-03   3.30839417e+00   8.09458295e-01   8.04469538e-01   
4487    2.15012131e-03   3.30807910e+00   8.09464774e-01   7.86909165e-01   
4488    2.15012307e-03   3.30768615e+00   8.09471252e-01   7.69348791e-01   
4489    2.15012482e-03   3.30720696e+00   8.09477730e-01   7.51788418e-01   
4490    2.15012658e-03   3.30663335e+00   8.09484209e-01   7.34228045e-01   
4491    2.15012833e-03   3.30595731e+00   8.09490687e-01   7.16667672e-01   
4492    2.15013009e-03   3.30517108e+00   8.09497165e-01   6.99107298e-01   
4493    2.15013185e-03   3.30426713e+00   8.09503643e-01   6.81546925e-01   
4494    2.15013536e-03   3.30193192e+00   8.09516599e-01   6.46426179e-01   
4495    2.15013887e-03   3.29901714e+00   8.09529554e-01   6.11305432e-01   
4496    2.15014238e-03   3.29547468e+00   8.09542509e-01   5.76184686e-01   
4497    2.15014589e-03   3.29126057e+00   8.09555463e-01   5.41063939e-01   
4498    2.15014941e-03   3.28633500e+00   8.09568417e-01   5.05943193e-01   
4499    2.15015643e-03   3.27338305e+00   8.09594324e-01   4.35701700e-01   
4500    2.15016345e-03   3.25713514e+00   8.09620230e-01   3.65460207e-01   
4501    2.15017048e-03   3.23745156e+00   8.09646134e-01   2.95218714e-01   
4502    2.15018453e-03   3.18395733e+00   8.09697937e-01   1.54735728e-01   
4503    2.15019857e-03   3.11653440e+00   8.09749733e-01   1.42527427e-02   
4504    2.15020000e-03   3.10955088e+00   8.09754988e-01   -3.02999563e-12  
4505    2.15021405e-03   3.03006146e+00   8.09806778e-01   0.00000000e+00   
4506    2.15022388e-03   2.97066834e+00   8.09843026e-01   0.00000000e+00   
4507    2.15023372e-03   2.90904768e+00   8.09879272e-01   0.00000000e+00   
4508    2.15024355e-03   2.84661951e+00   8.09915514e-01   0.00000000e+00   
4509    2.15025338e-03   2.78463366e+00   8.09951753e-01   0.00000000e+00   
4510    2.15026322e-03   2.72414854e+00   8.09987989e-01   0.00000000e+00   
4511    2.15027305e-03   2.66603099e+00   8.10024222e-01   0.00000000e+00   
4512    2.15028288e-03   2.61096581e+00   8.10060452e-01   0.00000000e+00   
4513    2.15029272e-03   2.55947015e+00   8.10096679e-01   0.00000000e+00   
4514    2.15030255e-03   2.51191009e+00   8.10132903e-01   0.00000000e+00   
4515    2.15032222e-03   2.43358943e+00   8.10205341e-01   0.00000000e+00   
4516    2.15034189e-03   2.37175882e+00   8.10277767e-01   0.00000000e+00   
4517    2.15036155e-03   2.32518060e+00   8.10350180e-01   0.00000000e+00   
4518    2.15038122e-03   2.29205112e+00   8.10422582e-01   0.00000000e+00   
4519    2.15039636e-03   2.27357989e+00   8.10478299e-01   0.00000000e+00   
4520    2.15040955e-03   2.26216751e+00   8.10526837e-01   0.00000000e+00   
4521    2.15042013e-03   2.25568296e+00   8.10565770e-01   0.00000000e+00   
4522    2.15042900e-03   2.25192282e+00   8.10598417e-01   0.00000000e+00   
4523    2.15043608e-03   2.24989125e+00   8.10624454e-01   0.00000000e+00   
4524    2.15043957e-03   2.24911210e+00   8.10637309e-01   0.00000000e+00   
4525    2.15044109e-03   2.24881498e+00   8.10642892e-01   0.00000000e+00   
4526    2.15044260e-03   2.24855815e+00   8.10648475e-01   0.00000000e+00   
4527    2.15044412e-03   2.24834067e+00   8.10654058e-01   0.00000000e+00   
4528    2.15044564e-03   2.24816157e+00   8.10659641e-01   0.00000000e+00   
4529    2.15044716e-03   2.24801991e+00   8.10665223e-01   0.00000000e+00   
4530    2.15045019e-03   2.24787883e+00   8.10676388e-01   0.00000000e+00   
4531    2.15045323e-03   2.24787262e+00   8.10687553e-01   0.00000000e+00   
4532    2.15045452e-03   2.24789407e+00   8.10692328e-01   0.00000000e+00   
4533    2.15045582e-03   2.24793905e+00   8.10697103e-01   0.00000000e+00   
4534    2.15045712e-03   2.24800699e+00   8.10701878e-01   0.00000000e+00   
4535    2.15045842e-03   2.24809735e+00   8.10706653e-01   0.00000000e+00   
4536    2.15046102e-03   2.24836329e+00   8.10716203e-01   0.00000000e+00   
4537    2.15046361e-03   2.24871013e+00   8.10725753e-01   0.00000000e+00   
4538    2.15046621e-03   2.24913361e+00   8.10735302e-01   0.00000000e+00   
4539    2.15046880e-03   2.24962957e+00   8.10744852e-01   0.00000000e+00   
4540    2.15047140e-03   2.25019393e+00   8.10754401e-01   0.00000000e+00   
4541    2.15047659e-03   2.25156499e+00   8.10773498e-01   0.00000000e+00   
4542    2.15048178e-03   2.25314861e+00   8.10792595e-01   0.00000000e+00   
4543    2.15048698e-03   2.25491651e+00   8.10811691e-01   0.00000000e+00   
4544    2.15049217e-03   2.25684194e+00   8.10830786e-01   0.00000000e+00   
4545    2.15049736e-03   2.25889970e+00   8.10849880e-01   0.00000000e+00   
4546    2.15050255e-03   2.26106612e+00   8.10868973e-01   0.00000000e+00   
4547    2.15050775e-03   2.26331907e+00   8.10888065e-01   0.00000000e+00   
4548    2.15051294e-03   2.26563794e+00   8.10907157e-01   0.00000000e+00   
4549    2.15051813e-03   2.26800364e+00   8.10926247e-01   0.00000000e+00   
4550    2.15052852e-03   2.27279248e+00   8.10964426e-01   0.00000000e+00   
4551    2.15053890e-03   2.27753053e+00   8.11002601e-01   0.00000000e+00   
4552    2.15054929e-03   2.28212959e+00   8.11040773e-01   0.00000000e+00   
4553    2.15055967e-03   2.28651986e+00   8.11078941e-01   0.00000000e+00   
4554    2.15057005e-03   2.29064808e+00   8.11117106e-01   0.00000000e+00   
4555    2.15058044e-03   2.29447577e+00   8.11155267e-01   0.00000000e+00   
4556    2.15059082e-03   2.29797741e+00   8.11193425e-01   0.00000000e+00   
4557    2.15061159e-03   2.30362680e+00   8.11269730e-01   0.00000000e+00   
4558    2.15063236e-03   2.30798053e+00   8.11346022e-01   0.00000000e+00   
4559    2.15065313e-03   2.31116608e+00   8.11422300e-01   0.00000000e+00   
4560    2.15066779e-03   2.31288867e+00   8.11476129e-01   0.00000000e+00   
4561    2.15068245e-03   2.31414815e+00   8.11529951e-01   0.00000000e+00   
4562    2.15069486e-03   2.31492209e+00   8.11575511e-01   0.00000000e+00   
4563    2.15070572e-03   2.31540210e+00   8.11615366e-01   0.00000000e+00   
4564    2.15071478e-03   2.31568079e+00   8.11648632e-01   0.00000000e+00   
4565    2.15072239e-03   2.31583769e+00   8.11676571e-01   0.00000000e+00   
4566    2.15072853e-03   2.31591855e+00   8.11699074e-01   0.00000000e+00   
4567    2.15073178e-03   2.31594929e+00   8.11711002e-01   0.00000000e+00   
4568    2.15073503e-03   2.31596856e+00   8.11722930e-01   0.00000000e+00   
4569    2.15073828e-03   2.31597700e+00   8.11734857e-01   0.00000000e+00   
4570    2.15074153e-03   2.31597526e+00   8.11746784e-01   0.00000000e+00   
4571    2.15074478e-03   2.31596394e+00   8.11758710e-01   0.00000000e+00   
4572    2.15074803e-03   2.31594366e+00   8.11770637e-01   0.00000000e+00   
4573    2.15075128e-03   2.31591501e+00   8.11782563e-01   0.00000000e+00   
4574    2.15075453e-03   2.31587856e+00   8.11794488e-01   0.00000000e+00   
4575    2.15075778e-03   2.31583489e+00   8.11806413e-01   0.00000000e+00   
4576    2.15076103e-03   2.31578452e+00   8.11818338e-01   0.00000000e+00   
4577    2.15076428e-03   2.31572800e+00   8.11830263e-01   0.00000000e+00   
4578    2.15077078e-03   2.31559431e+00   8.11854111e-01   0.00000000e+00   
4579    2.15077728e-03   2.31544368e+00   8.11877958e-01   0.00000000e+00   
4580    2.15078378e-03   2.31527954e+00   8.11901803e-01   0.00000000e+00   
4581    2.15079028e-03   2.31510506e+00   8.11925647e-01   0.00000000e+00   
4582    2.15079678e-03   2.31492314e+00   8.11949490e-01   0.00000000e+00   
4583    2.15080328e-03   2.31473640e+00   8.11973331e-01   0.00000000e+00   
4584    2.15080978e-03   2.31454723e+00   8.11997171e-01   0.00000000e+00   
4585    2.15081628e-03   2.31435776e+00   8.12021010e-01   0.00000000e+00   
4586    2.15082278e-03   2.31416987e+00   8.12044847e-01   0.00000000e+00   
4587    2.15082928e-03   2.31398524e+00   8.12068683e-01   0.00000000e+00   
4588    2.15084229e-03   2.31363904e+00   8.12116351e-01   0.00000000e+00   
4589    2.15085529e-03   2.31332306e+00   8.12164013e-01   0.00000000e+00   
4590    2.15086829e-03   2.31304200e+00   8.12211670e-01   0.00000000e+00   
4591    2.15088129e-03   2.31279848e+00   8.12259321e-01   0.00000000e+00   
4592    2.15090729e-03   2.31245986e+00   8.12354608e-01   0.00000000e+00   
4593    2.15093329e-03   2.31225430e+00   8.12449873e-01   0.00000000e+00   
4594    2.15095376e-03   2.31216438e+00   8.12524845e-01   0.00000000e+00   
4595    2.15096961e-03   2.31213233e+00   8.12582896e-01   0.00000000e+00   
4596    2.15098202e-03   2.31212751e+00   8.12628329e-01   0.00000000e+00   
4597    2.15099185e-03   2.31213504e+00   8.12664310e-01   0.00000000e+00   
4598    2.15100167e-03   2.31215254e+00   8.12700288e-01   0.00000000e+00   
4599    2.15101150e-03   2.31217870e+00   8.12736263e-01   0.00000000e+00   
4600    2.15102133e-03   2.31221226e+00   8.12772234e-01   0.00000000e+00   
4601    2.15103115e-03   2.31225203e+00   8.12808203e-01   0.00000000e+00   
4602    2.15104098e-03   2.31229690e+00   8.12844168e-01   0.00000000e+00   
4603    2.15105081e-03   2.31234585e+00   8.12880130e-01   0.00000000e+00   
4604    2.15106063e-03   2.31239796e+00   8.12916089e-01   0.00000000e+00   
4605    2.15107046e-03   2.31245241e+00   8.12952045e-01   0.00000000e+00   
4606    2.15108029e-03   2.31250844e+00   8.12987998e-01   0.00000000e+00   
4607    2.15109994e-03   2.31262244e+00   8.13059895e-01   0.00000000e+00   
4608    2.15111959e-03   2.31273515e+00   8.13131779e-01   0.00000000e+00   
4609    2.15113925e-03   2.31284444e+00   8.13203651e-01   0.00000000e+00   
4610    2.15115890e-03   2.31294903e+00   8.13275510e-01   0.00000000e+00   
4611    2.15119820e-03   2.31313779e+00   8.13419192e-01   0.00000000e+00   
4612    2.15127682e-03   2.31346053e+00   8.13706406e-01   0.00000000e+00   
4613    2.15133333e-03   2.31367541e+00   8.13912737e-01   0.00000000e+00   
4614    2.15138983e-03   2.31388178e+00   8.14118965e-01   0.00000000e+00   
4615    2.15144634e-03   2.31408501e+00   8.14325091e-01   0.00000000e+00   
4616    2.15150285e-03   2.31428785e+00   8.14531114e-01   0.00000000e+00   
4617    2.15161587e-03   2.31469629e+00   8.14942852e-01   0.00000000e+00   
4618    2.15184190e-03   2.31551759e+00   8.15765095e-01   0.00000000e+00   
4619    2.15229396e-03   2.31715801e+00   8.17404644e-01   0.00000000e+00   
4620    2.15319809e-03   2.32041921e+00   8.20663944e-01   0.00000000e+00   
4621    2.15500635e-03   2.32686200e+00   8.27102987e-01   0.00000000e+00   
4622    2.15862286e-03   2.33942654e+00   8.39659956e-01   0.00000000e+00   
4623    2.16585588e-03   2.36324905e+00   8.63467029e-01   0.00000000e+00   
4624    2.17585588e-03   2.39324250e+00   8.93435044e-01   0.00000000e+00   
4625    2.18585588e-03   2.41971526e+00   9.19877079e-01   0.00000000e+00   
4626    2.19585588e-03   2.44255873e+00   9.42688779e-01   0.00000000e+00   
4627    2.20000000e-03   2.45094956e+00   9.51056516e-01   3.25260652e-12   
4628    2.20000050e-03   2.45095057e+00   9.51057487e-01   5.00000000e-03   
4629    2.20000084e-03   2.45095127e+00   9.51058149e-01   8.41008224e-03   
4630    2.20000118e-03   2.45095197e+00   9.51058811e-01   1.18201645e-02   
4631    2.20000152e-03   2.45095267e+00   9.51059473e-01   1.52302467e-02   
4632    2.20000186e-03   2.45095339e+00   9.51060135e-01   1.86403290e-02   
4633    2.20000221e-03   2.45095412e+00   9.51060798e-01   2.20504112e-02   
4634    2.20000255e-03   2.45095488e+00   9.51061460e-01   2.54604934e-02   
4635    2.20000289e-03   2.45095568e+00   9.51062122e-01   2.88705757e-02   
4636    2.20000323e-03   2.45095652e+00   9.51062784e-01   3.22806579e-02   
4637    2.20000357e-03   2.45095741e+00   9.51063446e-01   3.56907401e-02   
4638    2.20000391e-03   2.45095838e+00   9.51064108e-01   3.91008224e-02   
4639    2.20000425e-03   2.45095944e+00   9.51064770e-01   4.25109046e-02   
4640    2.20000459e-03   2.45096060e+00   9.51065432e-01   4.59209869e-02   
4641    2.20000493e-03   2.45096188e+00   9.51066094e-01   4.93310691e-02   
4642    2.20000527e-03   2.45096332e+00   9.51066756e-01   5.27411513e-02   
4643    2.20000562e-03   2.45096493e+00   9.51067418e-01   5.61512336e-02   
4644    2.20000630e-03   2.45096906e+00   9.51068742e-01   6.29713981e-02   
4645    2.20000690e-03   2.45097364e+00   9.51069921e-01   6.90438355e-02   
4646    2.20000751e-03   2.45097932e+00   9.51071100e-01   7.51162729e-02   
4647    2.20000812e-03   2.45098630e+00   9.51072279e-01   8.11887104e-02   
4648    2.20000873e-03   2.45099483e+00   9.51073458e-01   8.72611478e-02   
4649    2.20000933e-03   2.45100514e+00   9.51074636e-01   9.33335852e-02   
4650    2.20000994e-03   2.45101750e+00   9.51075815e-01   9.94060227e-02   
4651    2.20001055e-03   2.45103218e+00   9.51076994e-01   1.05478460e-01   
4652    2.20001116e-03   2.45104946e+00   9.51078173e-01   1.11550898e-01   
4653    2.20001176e-03   2.45106963e+00   9.51079352e-01   1.17623335e-01   
4654    2.20001237e-03   2.45109302e+00   9.51080530e-01   1.23695772e-01   
4655    2.20001358e-03   2.45115520e+00   9.51082888e-01   1.35840647e-01   
4656    2.20001480e-03   2.45123546e+00   9.51085245e-01   1.47985522e-01   
4657    2.20001601e-03   2.45133657e+00   9.51087603e-01   1.60130397e-01   
4658    2.20001723e-03   2.45146131e+00   9.51089960e-01   1.72275272e-01   
4659    2.20001844e-03   2.45161254e+00   9.51092317e-01   1.84420147e-01   
4660    2.20001966e-03   2.45179308e+00   9.51094674e-01   1.96565022e-01   
4661    2.20002087e-03   2.45200579e+00   9.51097031e-01   2.08709897e-01   
4662    2.20002209e-03   2.45225349e+00   9.51099389e-01   2.20854771e-01   
4663    2.20002330e-03   2.45253900e+00   9.51101746e-01   2.32999646e-01   
4664    2.20002573e-03   2.45328311e+00   9.51106459e-01   2.57289396e-01   
4665    2.20002816e-03   2.45422152e+00   9.51111173e-01   2.81579146e-01   
4666    2.20003059e-03   2.45537459e+00   9.51115887e-01   3.05868896e-01   
4667    2.20003302e-03   2.45676185e+00   9.51120600e-01   3.30158645e-01   
4668    2.20003544e-03   2.45840190e+00   9.51125313e-01   3.54448395e-01   
4669    2.20003787e-03   2.46031243e+00   9.51130026e-01   3.78738145e-01   
4670    2.20004030e-03   2.46251017e+00   9.51134738e-01   4.03027895e-01   
4671    2.20004516e-03   2.46817309e+00   9.51144163e-01   4.51607394e-01   
4672    2.20005002e-03   2.47520703e+00   9.51153586e-01   5.00186894e-01   
4673    2.20005488e-03   2.48370081e+00   9.51163009e-01   5.48766393e-01   
4674    2.20005973e-03   2.49372911e+00   9.51172431e-01   5.97345893e-01   
4675    2.20006945e-03   2.52031565e+00   9.51191272e-01   6.94504892e-01   
4676    2.20007917e-03   2.55364288e+00   9.51210109e-01   7.91663891e-01   
4677    2.20008888e-03   2.59376495e+00   9.51228943e-01   8.88822890e-01   
4678    2.20009860e-03   2.64060354e+00   9.51247773e-01   9.85981889e-01   
4679    2.20010000e-03   2.64750095e+00   9.51250490e-01   1.00000000e+00   
4680    2.20010972e-03   2.70107676e+00   9.51269316e-01   1.00000000e+00   
4681    2.20011874e-03   2.75470324e+00   9.51286800e-01   1.00000000e+00   
4682    2.20012777e-03   2.81096339e+00   9.51304280e-01   1.00000000e+00   
4683    2.20013679e-03   2.86866547e+00   9.51321758e-01   1.00000000e+00   
4684    2.20014581e-03   2.92672416e+00   9.51339233e-01   1.00000000e+00   
4685    2.20015484e-03   2.98418828e+00   9.51356704e-01   1.00000000e+00   
4686    2.20016386e-03   3.04024824e+00   9.51374173e-01   1.00000000e+00   
4687    2.20017289e-03   3.09423373e+00   9.51391638e-01   1.00000000e+00   
4688    2.20018191e-03   3.14560650e+00   9.51409100e-01   1.00000000e+00   
4689    2.20019094e-03   3.19395056e+00   9.51426560e-01   1.00000000e+00   
4690    2.20020899e-03   3.27679129e+00   9.51461469e-01   1.00000000e+00   
4691    2.20022704e-03   3.34529141e+00   9.51496366e-01   1.00000000e+00   
4692    2.20024509e-03   3.39987128e+00   9.51531251e-01   1.00000000e+00   
4693    2.20026314e-03   3.44158125e+00   9.51566124e-01   1.00000000e+00   
4694    2.20028119e-03   3.47186470e+00   9.51600985e-01   1.00000000e+00   
4695    2.20029631e-03   3.49018151e+00   9.51630193e-01   1.00000000e+00   
4696    2.20030915e-03   3.50125486e+00   9.51654977e-01   1.00000000e+00   
4697    2.20031970e-03   3.50767760e+00   9.51675330e-01   1.00000000e+00   
4698    2.20032843e-03   3.51135597e+00   9.51692172e-01   1.00000000e+00   
